Unnamed: 0,student_id,student serial,course_id,Course Name,course_name
4006,651,30980,1,DATA SECURITY,DATA SECURITY
4007,651,30980,3,NEURAL NETWORKS,NEURAL NETWORKS
4008,651,30980,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4009,651,30980,15,Introduction to Data Mining,Introduction to Data Mining
4010,652,28446,0,Computing Algorithms,Computing Algorithms
4011,652,28446,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4012,652,28446,3,NEURAL NETWORKS,NEURAL NETWORKS
4013,652,28446,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4014,652,28446,15,Introduction to Data Mining,Introduction to Data Mining
4015,653,8011,0,Computing Algorithms,Computing Algorithms
4016,653,8011,1,DATA SECURITY,DATA SECURITY
4019,653,8011,3,NEURAL NETWORKS,NEURAL NETWORKS
4022,653,8011,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4025,653,8011,15,Introduction to Data Mining,Introduction to Data Mining
4026,654,8142,0,Computing Algorithms,Computing Algorithms
4027,654,8142,1,DATA SECURITY,DATA SECURITY
4028,654,8142,3,NEURAL NETWORKS,NEURAL NETWORKS
4029,654,8142,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4030,654,8142,15,Introduction to Data Mining,Introduction to Data Mining
4031,655,10554,0,Computing Algorithms,Computing Algorithms
4032,655,10554,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4035,655,10554,15,Introduction to Data Mining,Introduction to Data Mining
4036,655,10554,20,Embeded Systems Desin,Embeded Systems Desin
4039,655,10554,3,NEURAL NETWORKS,NEURAL NETWORKS
4042,655,10554,12,Mobile Applications,Mobile Applications
4043,656,16340,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4046,656,16340,3,NEURAL NETWORKS,NEURAL NETWORKS
4047,656,16340,15,Introduction to Data Mining,Introduction to Data Mining
4048,656,16340,1,DATA SECURITY,DATA SECURITY
4049,657,12869,0,Computing Algorithms,Computing Algorithms
4050,657,12869,1,DATA SECURITY,DATA SECURITY
4051,657,12869,3,NEURAL NETWORKS,NEURAL NETWORKS
4052,657,12869,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4053,657,12869,15,Introduction to Data Mining,Introduction to Data Mining
4054,658,30079,0,Computing Algorithms,Computing Algorithms
4055,658,30079,1,DATA SECURITY,DATA SECURITY
4056,658,30079,3,NEURAL NETWORKS,NEURAL NETWORKS
4057,658,30079,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4058,658,30079,15,Introduction to Data Mining,Introduction to Data Mining
4059,659,18766,1,DATA SECURITY,DATA SECURITY
4062,659,18766,3,NEURAL NETWORKS,NEURAL NETWORKS
4063,659,18766,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4064,659,18766,0,Computing Algorithms,Computing Algorithms
4065,659,18766,15,Introduction to Data Mining,Introduction to Data Mining
4066,660,6895,3,NEURAL NETWORKS,NEURAL NETWORKS
4067,660,6895,1,DATA SECURITY,DATA SECURITY
4068,660,6895,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4069,660,6895,0,Computing Algorithms,Computing Algorithms
4070,660,6895,15,Introduction to Data Mining,Introduction to Data Mining
4071,661,29234,0,Computing Algorithms,Computing Algorithms
4072,661,29234,3,NEURAL NETWORKS,NEURAL NETWORKS
4073,661,29234,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4074,661,29234,15,Introduction to Data Mining,Introduction to Data Mining
4075,662,6236,0,Computing Algorithms,Computing Algorithms
4076,662,6236,5,Modelling & Simulation,Modelling & Simulation
4077,662,6236,3,NEURAL NETWORKS,NEURAL NETWORKS
4080,662,6236,14,Web Engineering,Web Engineering
4083,663,28165,3,NEURAL NETWORKS,NEURAL NETWORKS
4084,663,28165,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4085,663,28165,0,Computing Algorithms,Computing Algorithms
4086,663,28165,1,DATA SECURITY,DATA SECURITY
4087,663,28165,15,Introduction to Data Mining,Introduction to Data Mining
4088,664,28839,0,Computing Algorithms,Computing Algorithms
4089,664,28839,1,DATA SECURITY,DATA SECURITY
4090,664,28839,3,NEURAL NETWORKS,NEURAL NETWORKS
4091,664,28839,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4092,664,28839,15,Introduction to Data Mining,Introduction to Data Mining
4093,665,6761,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4094,665,6761,0,Computing Algorithms,Computing Algorithms
4095,665,6761,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4098,665,6761,15,Introduction to Data Mining,Introduction to Data Mining
4099,665,6761,3,NEURAL NETWORKS,NEURAL NETWORKS
4102,666,20575,0,Computing Algorithms,Computing Algorithms
4103,666,20575,1,DATA SECURITY,DATA SECURITY
4104,666,20575,3,NEURAL NETWORKS,NEURAL NETWORKS
4105,666,20575,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4106,667,24489,0,Computing Algorithms,Computing Algorithms
4107,667,24489,1,DATA SECURITY,DATA SECURITY
4108,667,24489,3,NEURAL NETWORKS,NEURAL NETWORKS
4109,667,24489,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4110,668,6011,0,Computing Algorithms,Computing Algorithms
4111,668,6011,3,NEURAL NETWORKS,NEURAL NETWORKS
4112,668,6011,1,DATA SECURITY,DATA SECURITY
4113,668,6011,15,Introduction to Data Mining,Introduction to Data Mining
4116,668,6011,14,Web Engineering,Web Engineering
4118,668,6011,12,Mobile Applications,Mobile Applications
4119,669,20580,0,Computing Algorithms,Computing Algorithms
4120,669,20580,1,DATA SECURITY,DATA SECURITY
4121,669,20580,3,NEURAL NETWORKS,NEURAL NETWORKS
4122,669,20580,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4123,669,20580,15,Introduction to Data Mining,Introduction to Data Mining
4124,670,3864,3,NEURAL NETWORKS,NEURAL NETWORKS
4125,670,3864,0,Computing Algorithms,Computing Algorithms
4126,670,3864,1,DATA SECURITY,DATA SECURITY
4127,670,3864,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4128,670,3864,15,Introduction to Data Mining,Introduction to Data Mining
4129,671,32408,0,Computing Algorithms,Computing Algorithms
4130,671,32408,3,NEURAL NETWORKS,NEURAL NETWORKS
4131,671,32408,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4132,671,32408,1,DATA SECURITY,DATA SECURITY
4135,672,24700,1,DATA SECURITY,DATA SECURITY
4138,672,24700,15,Introduction to Data Mining,Introduction to Data Mining
4139,672,24700,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4140,672,24700,20,Embeded Systems Desin,Embeded Systems Desin
4141,672,24700,3,NEURAL NETWORKS,NEURAL NETWORKS
4142,673,21187,3,NEURAL NETWORKS,NEURAL NETWORKS
4143,673,21187,0,Computing Algorithms,Computing Algorithms
4144,673,21187,1,DATA SECURITY,DATA SECURITY
4145,673,21187,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4146,674,11101,3,NEURAL NETWORKS,NEURAL NETWORKS
4147,674,11101,0,Computing Algorithms,Computing Algorithms
4148,674,11101,1,DATA SECURITY,DATA SECURITY
4149,674,11101,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4150,675,17992,3,NEURAL NETWORKS,NEURAL NETWORKS
4153,675,17992,5,Modelling & Simulation,Modelling & Simulation
4154,675,17992,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4155,675,17992,1,DATA SECURITY,DATA SECURITY
4156,676,6469,0,Computing Algorithms,Computing Algorithms
4157,676,6469,3,NEURAL NETWORKS,NEURAL NETWORKS
4158,676,6469,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4159,676,6469,15,Introduction to Data Mining,Introduction to Data Mining
4160,677,18501,0,Computing Algorithms,Computing Algorithms
4161,677,18501,1,DATA SECURITY,DATA SECURITY
4164,677,18501,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4165,677,18501,15,Introduction to Data Mining,Introduction to Data Mining
4166,677,18501,3,NEURAL NETWORKS,NEURAL NETWORKS
4167,678,10302,0,Computing Algorithms,Computing Algorithms
4168,678,10302,3,NEURAL NETWORKS,NEURAL NETWORKS
4169,678,10302,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4170,678,10302,1,DATA SECURITY,DATA SECURITY
4171,678,10302,15,Introduction to Data Mining,Introduction to Data Mining
4172,679,32450,0,Computing Algorithms,Computing Algorithms
4173,679,32450,1,DATA SECURITY,DATA SECURITY
4174,679,32450,3,NEURAL NETWORKS,NEURAL NETWORKS
4175,679,32450,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4176,680,10796,3,NEURAL NETWORKS,NEURAL NETWORKS
4177,680,10796,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4178,680,10796,0,Computing Algorithms,Computing Algorithms
4179,680,10796,15,Introduction to Data Mining,Introduction to Data Mining
4180,681,24643,0,Computing Algorithms,Computing Algorithms
4181,681,24643,3,NEURAL NETWORKS,NEURAL NETWORKS
4182,681,24643,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4183,681,24643,15,Introduction to Data Mining,Introduction to Data Mining
4184,682,30509,0,Computing Algorithms,Computing Algorithms
4185,682,30509,3,NEURAL NETWORKS,NEURAL NETWORKS
4189,682,30509,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4190,682,30509,1,DATA SECURITY,DATA SECURITY
4191,682,30509,15,Introduction to Data Mining,Introduction to Data Mining
4194,683,8327,3,NEURAL NETWORKS,NEURAL NETWORKS
4195,683,8327,1,DATA SECURITY,DATA SECURITY
4196,683,8327,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4197,683,8327,0,Computing Algorithms,Computing Algorithms
4198,683,8327,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4199,684,17854,0,Computing Algorithms,Computing Algorithms
4200,684,17854,1,DATA SECURITY,DATA SECURITY
4201,684,17854,3,NEURAL NETWORKS,NEURAL NETWORKS
4202,684,17854,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4203,684,17854,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4204,685,22863,1,DATA SECURITY,DATA SECURITY
4205,685,22863,3,NEURAL NETWORKS,NEURAL NETWORKS
4206,685,22863,14,Web Engineering,Web Engineering
4207,685,22863,0,Computing Algorithms,Computing Algorithms
4208,685,22863,12,Mobile Applications,Mobile Applications
4211,685,22863,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4212,686,13755,14,Web Engineering,Web Engineering
4213,686,13755,0,Computing Algorithms,Computing Algorithms
4214,686,13755,1,DATA SECURITY,DATA SECURITY
4215,686,13755,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4216,686,13755,19,Introduction to Big Data Management,Introduction to Big Data Management
4217,686,13755,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4218,687,19709,0,Computing Algorithms,Computing Algorithms
4219,687,19709,15,Introduction to Data Mining,Introduction to Data Mining
4220,687,19709,1,DATA SECURITY,DATA SECURITY
4223,687,19709,3,NEURAL NETWORKS,NEURAL NETWORKS
4224,687,19709,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4225,688,27916,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4226,688,27916,3,NEURAL NETWORKS,NEURAL NETWORKS
4227,688,27916,0,Computing Algorithms,Computing Algorithms
4228,688,27916,1,DATA SECURITY,DATA SECURITY
4229,689,459,14,Web Engineering,Web Engineering
4230,689,459,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4231,689,459,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4232,689,459,11,Cloud Computing,Cloud Computing
4233,689,459,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4234,689,459,15,Introduction to Data Mining,Introduction to Data Mining
4235,690,10792,1,DATA SECURITY,DATA SECURITY
4236,690,10792,14,Web Engineering,Web Engineering
4237,690,10792,12,Mobile Applications,Mobile Applications
4238,690,10792,15,Introduction to Data Mining,Introduction to Data Mining
4241,690,10792,11,Cloud Computing,Cloud Computing
4242,691,11087,1,DATA SECURITY,DATA SECURITY
4243,691,11087,14,Web Engineering,Web Engineering
4244,691,11087,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4245,691,11087,12,Mobile Applications,Mobile Applications
4246,691,11087,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4247,691,11087,15,Introduction to Data Mining,Introduction to Data Mining
4248,692,20596,1,DATA SECURITY,DATA SECURITY
4249,692,20596,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4250,692,20596,19,Introduction to Big Data Management,Introduction to Big Data Management
4251,692,20596,14,Web Engineering,Web Engineering
4252,692,20596,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4253,692,20596,15,Introduction to Data Mining,Introduction to Data Mining
4254,693,31739,14,Web Engineering,Web Engineering
4255,693,31739,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4256,693,31739,19,Introduction to Big Data Management,Introduction to Big Data Management
4257,693,31739,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4258,693,31739,15,Introduction to Data Mining,Introduction to Data Mining
4259,693,31739,11,Cloud Computing,Cloud Computing
4260,694,21215,14,Web Engineering,Web Engineering
4261,694,21215,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4262,694,21215,0,Computing Algorithms,Computing Algorithms
4263,694,21215,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4264,694,21215,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4265,694,21215,15,Introduction to Data Mining,Introduction to Data Mining
4266,695,26991,1,DATA SECURITY,DATA SECURITY
4267,695,26991,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4268,695,26991,19,Introduction to Big Data Management,Introduction to Big Data Management
4269,695,26991,14,Web Engineering,Web Engineering
4270,695,26991,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4271,695,26991,15,Introduction to Data Mining,Introduction to Data Mining
4272,696,8612,14,Web Engineering,Web Engineering
4273,696,8612,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4274,696,8612,0,Computing Algorithms,Computing Algorithms
4275,696,8612,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4276,696,8612,19,Introduction to Big Data Management,Introduction to Big Data Management
4277,696,8612,15,Introduction to Data Mining,Introduction to Data Mining
4278,697,16677,14,Web Engineering,Web Engineering
4279,697,16677,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4280,697,16677,19,Introduction to Big Data Management,Introduction to Big Data Management
4281,697,16677,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4282,697,16677,15,Introduction to Data Mining,Introduction to Data Mining
4283,697,16677,11,Cloud Computing,Cloud Computing
4284,698,23551,1,DATA SECURITY,DATA SECURITY
4285,698,23551,14,Web Engineering,Web Engineering
4286,698,23551,19,Introduction to Big Data Management,Introduction to Big Data Management
4287,698,23551,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4288,698,23551,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4289,698,23551,15,Introduction to Data Mining,Introduction to Data Mining
4290,699,2903,14,Web Engineering,Web Engineering
4291,699,2903,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4292,699,2903,11,Cloud Computing,Cloud Computing
4293,699,2903,12,Mobile Applications,Mobile Applications
4294,699,2903,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4295,699,2903,18,COMPUTER SYSTEMS PERFORMANCE ANALYSIS,COMPUTER SYSTEMS PERFORMANCE ANALYSIS
4296,700,29545,0,Computing Algorithms,Computing Algorithms
4297,700,29545,14,Web Engineering,Web Engineering
4298,700,29545,1,DATA SECURITY,DATA SECURITY
4299,700,29545,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4300,700,29545,18,COMPUTER SYSTEMS PERFORMANCE ANALYSIS,COMPUTER SYSTEMS PERFORMANCE ANALYSIS
4301,700,29545,11,Cloud Computing,Cloud Computing
4302,701,29469,14,Web Engineering,Web Engineering
4303,701,29469,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4304,701,29469,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4305,701,29469,11,Cloud Computing,Cloud Computing
4306,701,29469,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4307,701,29469,15,Introduction to Data Mining,Introduction to Data Mining
4308,702,3452,1,DATA SECURITY,DATA SECURITY
4309,702,3452,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4310,702,3452,14,Web Engineering,Web Engineering
4311,702,3452,20,Embeded Systems Desin,Embeded Systems Desin
4312,702,3452,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4313,702,3452,15,Introduction to Data Mining,Introduction to Data Mining
4314,703,15213,1,DATA SECURITY,DATA SECURITY
4315,703,15213,14,Web Engineering,Web Engineering
4316,703,15213,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4317,703,15213,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4318,703,15213,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4319,703,15213,15,Introduction to Data Mining,Introduction to Data Mining
4320,704,25635,1,DATA SECURITY,DATA SECURITY
4321,704,25635,14,Web Engineering,Web Engineering
4322,704,25635,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4323,704,25635,12,Mobile Applications,Mobile Applications
4324,704,25635,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4325,704,25635,11,Cloud Computing,Cloud Computing
4326,705,27106,1,DATA SECURITY,DATA SECURITY
4327,705,27106,14,Web Engineering,Web Engineering
4328,705,27106,15,Introduction to Data Mining,Introduction to Data Mining
4329,705,27106,0,Computing Algorithms,Computing Algorithms
4330,705,27106,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4331,706,26995,14,Web Engineering,Web Engineering
4332,706,26995,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4333,706,26995,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4334,706,26995,11,Cloud Computing,Cloud Computing
4335,706,26995,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4336,706,26995,15,Introduction to Data Mining,Introduction to Data Mining
4337,707,22388,14,Web Engineering,Web Engineering
4338,707,22388,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4339,707,22388,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4340,707,22388,11,Cloud Computing,Cloud Computing
4341,707,22388,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4342,707,22388,15,Introduction to Data Mining,Introduction to Data Mining
4343,708,9961,1,DATA SECURITY,DATA SECURITY
4344,708,9961,14,Web Engineering,Web Engineering
4345,708,9961,19,Introduction to Big Data Management,Introduction to Big Data Management
4346,708,9961,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4347,708,9961,11,Cloud Computing,Cloud Computing
4348,709,31356,14,Web Engineering,Web Engineering
4349,709,31356,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4350,709,31356,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4351,709,31356,11,Cloud Computing,Cloud Computing
4352,709,31356,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4353,709,31356,15,Introduction to Data Mining,Introduction to Data Mining
4354,710,9963,1,DATA SECURITY,DATA SECURITY
4355,710,9963,14,Web Engineering,Web Engineering
4356,710,9963,12,Mobile Applications,Mobile Applications
4359,710,9963,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4360,710,9963,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4361,711,24835,14,Web Engineering,Web Engineering
4362,711,24835,1,DATA SECURITY,DATA SECURITY
4363,711,24835,19,Introduction to Big Data Management,Introduction to Big Data Management
4364,711,24835,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4365,711,24835,15,Introduction to Data Mining,Introduction to Data Mining
4366,711,24835,11,Cloud Computing,Cloud Computing
4367,712,12645,1,DATA SECURITY,DATA SECURITY
4368,712,12645,14,Web Engineering,Web Engineering
4369,712,12645,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4370,712,12645,12,Mobile Applications,Mobile Applications
4371,712,12645,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4372,712,12645,11,Cloud Computing,Cloud Computing
4373,713,29163,1,DATA SECURITY,DATA SECURITY
4374,713,29163,14,Web Engineering,Web Engineering
4375,713,29163,19,Introduction to Big Data Management,Introduction to Big Data Management
4376,713,29163,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4377,713,29163,11,Cloud Computing,Cloud Computing
4378,714,32647,14,Web Engineering,Web Engineering
4379,714,32647,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4380,714,32647,19,Introduction to Big Data Management,Introduction to Big Data Management
4381,714,32647,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4382,714,32647,15,Introduction to Data Mining,Introduction to Data Mining
4383,714,32647,11,Cloud Computing,Cloud Computing
4384,715,13413,14,Web Engineering,Web Engineering
4385,715,13413,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4386,715,13413,19,Introduction to Big Data Management,Introduction to Big Data Management
4387,715,13413,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4388,715,13413,0,Computing Algorithms,Computing Algorithms
4389,715,13413,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
4390,716,8208,1,DATA SECURITY,DATA SECURITY
4391,716,8208,14,Web Engineering,Web Engineering
4392,716,8208,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4393,716,8208,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4394,716,8208,0,Computing Algorithms,Computing Algorithms
4395,716,8208,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
4396,717,2712,14,Web Engineering,Web Engineering
4397,717,2712,0,Computing Algorithms,Computing Algorithms
4400,717,2712,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4401,717,2712,1,DATA SECURITY,DATA SECURITY
4402,717,2712,15,Introduction to Data Mining,Introduction to Data Mining
4405,718,9236,14,Web Engineering,Web Engineering
4406,718,9236,1,DATA SECURITY,DATA SECURITY
4407,718,9236,0,Computing Algorithms,Computing Algorithms
4408,718,9236,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4409,718,9236,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4410,718,9236,15,Introduction to Data Mining,Introduction to Data Mining
4411,719,16430,14,Web Engineering,Web Engineering
4412,719,16430,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4413,719,16430,0,Computing Algorithms,Computing Algorithms
4414,719,16430,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4415,719,16430,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4416,719,16430,15,Introduction to Data Mining,Introduction to Data Mining
4417,720,10424,1,DATA SECURITY,DATA SECURITY
4418,720,10424,14,Web Engineering,Web Engineering
4419,720,10424,20,Embeded Systems Desin,Embeded Systems Desin
4420,720,10424,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4421,720,10424,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4422,720,10424,11,Cloud Computing,Cloud Computing
4423,721,10815,0,Computing Algorithms,Computing Algorithms
4424,721,10815,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4425,721,10815,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4426,721,10815,15,Introduction to Data Mining,Introduction to Data Mining
4427,721,10815,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4428,721,10815,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4429,722,31963,1,DATA SECURITY,DATA SECURITY
4430,722,31963,14,Web Engineering,Web Engineering
4431,722,31963,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4432,722,31963,15,Introduction to Data Mining,Introduction to Data Mining
4435,722,31963,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4438,723,14836,14,Web Engineering,Web Engineering
4439,723,14836,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4440,723,14836,19,Introduction to Big Data Management,Introduction to Big Data Management
4441,723,14836,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4442,723,14836,15,Introduction to Data Mining,Introduction to Data Mining
4443,723,14836,11,Cloud Computing,Cloud Computing
4444,724,14660,14,Web Engineering,Web Engineering
4445,724,14660,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4446,724,14660,0,Computing Algorithms,Computing Algorithms
4447,724,14660,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4448,724,14660,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4449,724,14660,15,Introduction to Data Mining,Introduction to Data Mining
4450,725,26580,1,DATA SECURITY,DATA SECURITY
4451,725,26580,14,Web Engineering,Web Engineering
4452,725,26580,19,Introduction to Big Data Management,Introduction to Big Data Management
4453,725,26580,12,Mobile Applications,Mobile Applications
4454,725,26580,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4455,725,26580,15,Introduction to Data Mining,Introduction to Data Mining
4456,726,22687,0,Computing Algorithms,Computing Algorithms
4457,726,22687,14,Web Engineering,Web Engineering
4458,726,22687,1,DATA SECURITY,DATA SECURITY
4459,726,22687,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4460,726,22687,15,Introduction to Data Mining,Introduction to Data Mining
4461,727,8378,1,DATA SECURITY,DATA SECURITY
4462,727,8378,14,Web Engineering,Web Engineering
4463,727,8378,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4464,727,8378,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4465,727,8378,11,Cloud Computing,Cloud Computing
4466,728,15667,0,Computing Algorithms,Computing Algorithms
4467,728,15667,1,DATA SECURITY,DATA SECURITY
4468,728,15667,14,Web Engineering,Web Engineering
4469,728,15667,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4470,728,15667,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4471,728,15667,11,Cloud Computing,Cloud Computing
4472,729,2105,0,Computing Algorithms,Computing Algorithms
4473,729,2105,3,NEURAL NETWORKS,NEURAL NETWORKS
4474,729,2105,12,Mobile Applications,Mobile Applications
4475,729,2105,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4476,729,2105,1,DATA SECURITY,DATA SECURITY
